,km_driven,mileage,engine,max_power,seats,new_price,year_1996,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_Diesel,fuel_type_Electric,fuel_type_Petrol,transmission_type_Manual
13260,0.026114371430827128,0.6276235612728502,0.2030674846625767,0.08279700223637265,0.4285714285714285,0.10478530228583637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13263,0.01523724308534435,0.6201760324983073,0.2315950920245399,0.14696894685627465,0.4285714285714285,0.15044862208929716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13264,0.013131924524329588,0.43331076506431954,0.21855828220858897,0.13276541987469487,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13265,0.012079265243822206,0.5589031821259309,0.14202453987730063,0.04576881711251858,0.4285714285714285,0.04641102328562274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13266,0.013785625937524672,0.4184157075152335,0.323159509202454,0.1703228229509876,0.7142857142857143,0.16924802392651145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13268,0.016289902365851733,0.5077860528097494,0.17254601226993868,0.07779503900848456,0.4285714285714285,0.050630207220679346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13269,0.0033948261796363064,0.4830737982396749,0.14202453987730063,0.13336292401454497,0.4285714285714285,0.0993377483443709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13270,0.009973946682807442,0.30467163168584965,0.2329754601226994,0.13839903033613876,0.4285714285714285,0.15467408924689305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13271,0.008131792941919524,0.44008124576844954,0.21855828220858897,0.13276541987469487,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13272,0.019831048185478567,0.7379823967501692,0.2187116564417178,0.09964661898014579,0.4285714285714285,0.09186192732710573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13274,0.04471170293955104,0.30467163168584965,0.446319018404908,0.2189767314816396,0.7142857142857143,0.4269787438581501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13275,0.00550014474065107,0.5890318212593093,0.17254601226993868,0.07318572135821227,0.4285714285714285,0.0741828669087802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13276,0.01523724308534435,0.3737305348679756,0.23404907975460124,0.10818239240657596,0.4285714285714285,0.1227835932493057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13277,0.009710781862680597,0.5663507109004738,0.1995398773006135,0.08684295884050053,0.4285714285714285,0.10565668604324317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13278,0.023658517329403404,0.37576167907921454,0.323159509202454,0.1703228229509876,0.7142857142857143,0.19552446058534503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13279,0.01065817521513724,0.6431956668923493,0.2187116564417178,0.10026119466684877,0.4285714285714285,0.11066011535996585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13281,0.02102686912813495,0.40622884224779954,0.323159509202454,0.1703228229509876,0.7142857142857143,0.19552446058534503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13282,0.003921155819889998,0.5044008124576844,0.17254601226993868,0.0710688495484576,0.4285714285714285,0.057986185288043876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13283,0.01471091344509066,0.409275558564658,0.23404907975460124,0.10749953053246156,0.4285714285714285,0.12160863063447981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13284,0.013131924524329588,0.39268788083953954,0.17239263803680985,0.050821994980965235,0.4285714285714285,0.05725272377697074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13285,0.025500671070291324,0.47799593771157745,0.2949386503067485,0.2556805572152893,0.4285714285714285,0.8153172399060032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13286,0.0021053185610147634,0.47799593771157745,0.2949386503067485,0.2556805572152893,0.4285714285714285,0.8153172399060032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13289,0.013131924524329588,0.4248476641841571,0.37208588957055216,0.11057240896597642,0.5714285714285714,0.15199743644520405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13291,0.0019474196689386566,0.4326337169939065,0.2949386503067485,0.2556805572152893,0.4285714285714285,0.8188777326782029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13292,0.0026053317192557698,,0.19877300613496934,0.20578042576437855,0.4285714285714285,0.24220252082888277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13293,0.007605463301665834,0.4739336492890994,0.21855828220858897,0.13157041159499464,0.4285714285714285,0.1431968997009186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13295,0.005236979920524225,0.32159783344617465,0.4470858895705522,0.41273878826160443,0.4285714285714285,0.0012817773979918838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
13296,0.014974078265217506,0.40961408259986454,0.18803680981595094,0.08189221025317106,0.4285714285714285,0.06307412945951721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13297,0.01997420984762757,0.7166553825321598,0.11150306748466257,0.022312511736688467,0.4285714285714285,0.0359431745353557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13302,0.011026605963314824,0.30467163168584965,0.317638036809816,0.27958072280929375,0.4285714285714285,0.8878978850672935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13303,0.005105397510460802,0.47901150981719687,0.14202453987730063,0.13336292401454497,0.4285714285714285,0.0993377483443709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13305,0.018921550567120186,0.6354096140825998,0.2187116564417178,0.09962954743329294,0.4285714285714285,0.11066011535996585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13306,0.002473749309192347,0.4830737982396749,0.14202453987730063,0.13336292401454497,0.4285714285714285,0.0993377483443709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13307,0.010500276323061133,0.39945836154366954,0.21886503067484664,0.11910818239240659,0.4285714285714285,0.10206152531510364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13312,0.005763309560777916,0.4739336492890994,0.17269938650306751,0.079331478225242,0.4285714285714285,0.07332834864345228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13314,0.01707939682623227,0.46039268788083954,0.2315950920245399,0.14676408829404033,0.4285714285714285,0.15713980529190955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13315,0.006289639201031607,0.5890318212593093,0.17254601226993868,0.07318572135821227,0.4285714285714285,0.0741828669087802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13316,0.005763309560777916,0.5192958700067705,0.21319018404907977,0.10715809959540434,0.7142857142857143,0.09330271309549243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13320,0.013131924524329588,0.2918077183480027,0.32607361963190185,0.2010516072861362,0.7142857142857143,0.3984191412091434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13321,0.00550014474065107,0.5118483412322274,0.1995398773006135,0.08684295884050053,0.4285714285714285,0.10590685750907927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13322,0.035764099055238294,0.2894380501015572,0.446319018404908,0.2189767314816396,0.7142857142857143,0.41422772911770994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13324,0.023658517329403404,0.49424509140148953,0.17254601226993868,0.071017634907899,0.4285714285714285,0.09682760093997012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13325,0.008566014895128819,0.46716316858496953,0.17269938650306751,0.079331478225242,0.4285714285714285,0.07332834864345228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
13327,0.003512460854233006,0.5517941773865944,0.15552147239263805,0.04752718643836318,0.4285714285714285,0.0512176885280923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13328,0.004184320640016843,0.5169262017603249,0.317638036809816,0.2215374635095686,0.4285714285714285,0.599070711386456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13330,0.002565856996236743,0.4326337169939065,0.2949386503067485,0.2556805572152893,0.4285714285714285,0.816438795129246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13331,0.00786862812179268,0.44719025050778605,0.17254601226993868,0.10818239240657596,0.4285714285714285,0.07968382824182868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13333,0.0022105844890655015,0.382193635748138,0.2329754601226994,0.13839903033613876,0.4285714285714285,0.1546678060243538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13335,0.015763572725598043,0.6343940419769802,0.11104294478527607,0.012069583624972263,0.4285714285714285,0.024353770561845765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13336,0.023658517329403404,0.7142857142857143,0.2187116564417178,0.09964661898014579,0.4285714285714285,0.1502883999145482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13337,0.01707939682623227,0.40622884224779954,0.323159509202454,0.1703228229509876,0.7142857142857143,0.19552446058534503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13339,0.01076344114318798,0.6255924170616113,0.2949386503067485,0.25182238762654285,0.4285714285714285,0.8153172399060032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13340,0.01418458380483697,0.3703452945159106,0.317638036809816,0.27958072280929375,0.4285714285714285,0.599070711386456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13342,0.016157793626148057,0.30467163168584965,0.317638036809816,0.27958072280929375,0.4285714285714285,0.8878978850672935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13343,0.018658385746993342,0.7650643195666892,0.14202453987730063,0.030609283507178592,0.4285714285714285,0.047212134159367675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13345,0.004945919629463934,0.5429925524712254,0.21319018404907977,0.10758488826672585,0.4285714285714285,0.10531937620166633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
13348,0.014447748624963815,0.3703452945159106,0.317638036809816,0.27958072280929375,0.4285714285714285,0.599070711386456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13349,0.0026053317192557698,0.4739336492890994,0.21855828220858897,0.13208255800058044,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13351,0.004579067870207111,0.37576167907921454,0.323159509202454,0.1922939037506189,0.7142857142857143,0.19552446058534503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13352,0.028921813731940315,0.6201760324983073,0.2315950920245399,0.14696894685627465,0.4285714285714285,0.15044862208929716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13353,0.016289902365851733,0.6431956668923493,0.2187116564417178,0.10026119466684877,0.4285714285714285,0.11066011535996585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
13359,0.018395220926866497,0.44041976980365605,0.2329754601226994,0.13839903033613876,0.4285714285714285,0.12246314889980776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13361,0.00839495776204637,0.49424509140148953,0.17254601226993868,0.071017634907899,0.4285714285714285,0.09736167485580005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13362,0.016026737545724888,0.46716316858496953,0.21855828220858897,0.13157041159499464,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13363,0.00786862812179268,0.9654705484089371,0.14202453987730063,0.03089949980367722,0.4285714285714285,0.046998504593035687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13365,0.01365825416458328,0.47901150981719687,0.17269938650306751,0.07130785120439764,0.5714285714285714,0.06200598162785731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
13366,0.006815968841285298,0.5169262017603249,0.317638036809816,0.2215374635095686,0.4285714285714285,0.599070711386456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13367,0.01181610042369536,0.2725118483412322,0.2949386503067485,0.1942229885449921,0.4285714285714285,0.5617389446699425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13369,0.007079133661412143,0.4830737982396749,0.14202453987730063,0.13336292401454497,0.4285714285714285,0.0993377483443709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13370,0.006552804021158452,0.530467163168585,0.2315950920245399,0.14676408829404033,0.4285714285714285,0.15082247383037814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
13371,0.005254611963472724,0.6465809072444143,0.14202453987730063,0.04576881711251858,0.4285714285714285,0.04454176458021791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13372,0.01128977078344167,0.46716316858496953,0.21855828220858897,0.13157041159499464,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13375,0.009710781862680597,0.3612051455653351,0.2647239263803681,0.23427283746180244,0.4285714285714285,0.3761482589190345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13377,0.018552856654122478,0.34563303994583616,0.317638036809816,0.27787356812400776,0.4285714285714285,0.8445310831019014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13378,0.028395484091686626,0.6327014218009478,0.2949386503067485,0.2556805572152893,0.4285714285714285,0.5451826532792139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13381,0.00944761704255375,0.32836831415030465,0.2647239263803681,0.20062481861481468,0.4285714285714285,0.3761482589190345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13382,0.00839495776204637,0.4536222071767094,0.21855828220858897,0.13208255800058044,0.4285714285714285,0.1403012176885281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
13383,0.06839653675096714,0.25389302640487477,0.446319018404908,0.22324461819485464,0.7142857142857143,0.44328135013885933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
